,river,g,mean_priority,metric,value,norm,score,goal
890,LISCOMB,41,0.529012588,habitat_suitability_avg,0.801740102,80.48388608,80.48388608,habitat_suitability_avg
891,LISCOMB,41,0.529012588,road_desnity_avg,1.38460778,24.29277526,24.29277526,road_desnity_avg
892,LISCOMB,41,0.529012588,Temp_Vel_avg,2.507758082,5.522508375,5.522508375,Temp_Vel_avg
893,LISCOMB,41,0.529012588,X_stream_avg,0.269107775,15.04657485,15.04657485,X_stream_avg
894,LISCOMB,41,0.529012588,AqBarrier_avg,0.003578666,0.66362111,0.66362111,AqBarrier_avg
895,LISCOMB,41,0.529012588,urban_land_avg,3.651680181,8.975820251,8.975820251,urban_land_avg
896,LISCOMB,41,0.529012588,clear_cut_avg,7.538426664,50.26139151,50.26139151,clear_cut_avg
897,LISCOMB,41,0.529012588,agri_avg,0.046822894,0.027166506,0.027166506,agri_avg
898,LISCOMB,41,0.529012588,Impv_avg,0.036115784,0.097401286,0.097401286,Impv_avg
899,LISCOMB,41,0.529012588,N_Leach_avg,0,0,0,N_Leach_avg
900,LISCOMB,41,0.529012588,P_Leach_avg,0,0,0,P_Leach_avg
901,LISCOMB,41,0.529012588,pesticide_avg,0,0,0,pesticide_avg
902,LISCOMB,41,0.529012588,pollution_avg,0,0,0,pollution_avg
265,GRAND,13,0.541448935,SARproportion,0,0,0,SARproportion
266,GRAND,13,0.541448935,detections,1,8.333333333,8.333333333,detections
267,GRAND,13,0.541448935,BoatLaunch,0,0,0,BoatLaunch
268,GRAND,13,0.541448935,EBSAproportion,2,40,40,EBSAproportion
269,GRAND,13,0.541448935,NSResproportion,1,20,20,NSResproportion
270,GRAND,13,0.541448935,nativeFish,14,66.66666667,66.66666667,nativeFish
271,GRAND,13,0.541448935,RecFishproportion,2,25,25,RecFishproportion
272,GRAND,13,0.541448935,NSParksproportion,2,6.896551724,6.896551724,NSParksproportion
273,GRAND,13,0.541448935,salmon_stat_avg,0.4,50,50,salmon_stat_avg
274,GRAND,13,0.541448935,habitat_suitability_avg,0.906852391,91.21905002,91.21905002,habitat_suitability_avg
275,GRAND,13,0.541448935,road_desnity_avg,2.115922629,52.28658478,52.28658478,road_desnity_avg
276,GRAND,13,0.541448935,Temp_Vel_avg,30.2169143,66.54276722,66.54276722,Temp_Vel_avg
277,GRAND,13,0.541448935,X_stream_avg,0.69919757,58.74904699,58.74904699,X_stream_avg
278,GRAND,13,0.541448935,AqBarrier_avg,0.002782957,0.516066202,0.516066202,AqBarrier_avg
279,GRAND,13,0.541448935,urban_land_avg,7.618369809,29.20232862,29.20232862,urban_land_avg
280,GRAND,13,0.541448935,clear_cut_avg,5.823492101,38.23826727,38.23826727,clear_cut_avg
281,GRAND,13,0.541448935,agri_avg,2.419416119,7.11067001,7.11067001,agri_avg
282,GRAND,13,0.541448935,Impv_avg,0.078860577,1.223708701,1.223708701,Impv_avg
283,GRAND,13,0.541448935,N_Leach_avg,0,0,0,N_Leach_avg
284,GRAND,13,0.541448935,P_Leach_avg,0,0,0,P_Leach_avg
285,GRAND,13,0.541448935,pesticide_avg,0,0,0,pesticide_avg
286,GRAND,13,0.541448935,pollution_avg,0,0,0,pollution_avg
243,PHILIP_WALLACE,12,0.553370595,SARproportion,0.196762414,19.74966834,19.74966834,SARproportion
244,PHILIP_WALLACE,12,0.553370595,detections,0,0,0,detections
245,PHILIP_WALLACE,12,0.553370595,BoatLaunch,0,0,0,BoatLaunch
246,PHILIP_WALLACE,12,0.553370595,EBSAproportion,0,0,0,EBSAproportion
247,PHILIP_WALLACE,12,0.553370595,NSResproportion,0,0,0,NSResproportion
248,PHILIP_WALLACE,12,0.553370595,nativeFish,13,61.9047619,61.9047619,nativeFish
249,PHILIP_WALLACE,12,0.553370595,RecFishproportion,2,25,25,RecFishproportion
250,PHILIP_WALLACE,12,0.553370595,NSParksproportion,9,31.03448276,31.03448276,NSParksproportion
251,PHILIP_WALLACE,12,0.553370595,salmon_stat_avg,0.6,75,75,salmon_stat_avg
252,PHILIP_WALLACE,12,0.553370595,habitat_suitability_avg,0.901590805,90.68168192,90.68168192,habitat_suitability_avg
253,PHILIP_WALLACE,12,0.553370595,road_desnity_avg,2.357388784,61.52960447,61.52960447,road_desnity_avg
254,PHILIP_WALLACE,12,0.553370595,Temp_Vel_avg,2.82467668,6.220416846,6.220416846,Temp_Vel_avg
255,PHILIP_WALLACE,12,0.553370595,X_stream_avg,0.701859409,59.01952287,59.01952287,X_stream_avg
256,PHILIP_WALLACE,12,0.553370595,AqBarrier_avg,0.026741143,4.958826833,4.958826833,AqBarrier_avg
257,PHILIP_WALLACE,12,0.553370595,urban_land_avg,6.293530773,22.44685482,22.44685482,urban_land_avg
258,PHILIP_WALLACE,12,0.553370595,clear_cut_avg,6.949738385,46.13419478,46.13419478,clear_cut_avg
259,PHILIP_WALLACE,12,0.553370595,agri_avg,10.32092555,30.70104746,30.70104746,agri_avg
260,PHILIP_WALLACE,12,0.553370595,Impv_avg,0.157706109,3.301255511,3.301255511,Impv_avg
261,PHILIP_WALLACE,12,0.553370595,N_Leach_avg,11.48801933,34.2665203,34.2665203,N_Leach_avg
262,PHILIP_WALLACE,12,0.553370595,P_Leach_avg,0.051554324,9.934701521,9.934701521,P_Leach_avg
263,PHILIP_WALLACE,12,0.553370595,pesticide_avg,0.102587379,8.022575211,8.022575211,pesticide_avg
264,PHILIP_WALLACE,12,0.553370595,pollution_avg,0,0,0,pollution_avg
661,LAHAVE,31,0.554479934,SARproportion,0.195743449,19.6473916,19.6473916,SARproportion
662,LAHAVE,31,0.554479934,detections,3,25,25,detections
663,LAHAVE,31,0.554479934,BoatLaunch,0,0,0,BoatLaunch
664,LAHAVE,31,0.554479934,EBSAproportion,1,20,20,EBSAproportion
665,LAHAVE,31,0.554479934,NSResproportion,0,0,0,NSResproportion
666,LAHAVE,31,0.554479934,nativeFish,21,100,100,nativeFish
667,LAHAVE,31,0.554479934,RecFishproportion,3,50,50,RecFishproportion
668,LAHAVE,31,0.554479934,NSParksproportion,13,44.82758621,44.82758621,NSParksproportion
669,LAHAVE,31,0.554479934,salmon_stat_avg,0.4,50,50,salmon_stat_avg
670,LAHAVE,31,0.554479934,habitat_suitability_avg,0.943921717,95.00495648,95.00495648,habitat_suitability_avg
671,LAHAVE,31,0.554479934,road_desnity_avg,2.261675025,57.86580259,57.86580259,road_desnity_avg
672,LAHAVE,31,0.554479934,Temp_Vel_avg,5.583519087,12.29585546,12.29585546,Temp_Vel_avg
673,LAHAVE,31,0.554479934,X_stream_avg,0.410142727,29.37748003,29.37748003,X_stream_avg
674,LAHAVE,31,0.554479934,AqBarrier_avg,0.007952797,1.474751624,1.474751624,AqBarrier_avg
675,LAHAVE,31,0.554479934,urban_land_avg,7.099080773,26.55442696,26.55442696,urban_land_avg
676,LAHAVE,31,0.554479934,clear_cut_avg,5.948295782,39.11324536,39.11324536,clear_cut_avg
677,LAHAVE,31,0.554479934,agri_avg,6.519984558,19.3531356,19.3531356,agri_avg
678,LAHAVE,31,0.554479934,Impv_avg,0.122400986,2.370980271,2.370980271,Impv_avg
679,LAHAVE,31,0.554479934,N_Leach_avg,8.94699591,26.6871432,26.6871432,N_Leach_avg
680,LAHAVE,31,0.554479934,P_Leach_avg,0,0,0,P_Leach_avg
681,LAHAVE,31,0.554479934,pesticide_avg,0,0,0,pesticide_avg
682,LAHAVE,31,0.554479934,pollution_avg,0.000669106,1.00998657,1.00998657,pollution_avg
551,ANNAPOLIS,26,0.556010319,SARproportion,0.195743449,19.6473916,19.6473916,SARproportion
552,ANNAPOLIS,26,0.556010319,detections,4,33.33333333,33.33333333,detections
553,ANNAPOLIS,26,0.556010319,BoatLaunch,0,0,0,BoatLaunch
554,ANNAPOLIS,26,0.556010319,EBSAproportion,0,0,0,EBSAproportion
555,ANNAPOLIS,26,0.556010319,NSResproportion,2,40,40,NSResproportion
556,ANNAPOLIS,26,0.556010319,nativeFish,15,71.42857143,71.42857143,nativeFish
557,ANNAPOLIS,26,0.556010319,RecFishproportion,2,25,25,RecFishproportion
558,ANNAPOLIS,26,0.556010319,NSParksproportion,12,41.37931034,41.37931034,NSParksproportion
559,ANNAPOLIS,26,0.556010319,salmon_stat_avg,0.4,50,50,salmon_stat_avg
560,ANNAPOLIS,26,0.556010319,habitat_suitability_avg,0.913406061,91.88837917,91.88837917,habitat_suitability_avg
561,ANNAPOLIS,26,0.556010319,road_desnity_avg,2.260921389,57.83695436,57.83695436,road_desnity_avg
562,ANNAPOLIS,26,0.556010319,Temp_Vel_avg,11.11746752,24.48254795,24.48254795,Temp_Vel_avg
563,ANNAPOLIS,26,0.556010319,X_stream_avg,0.742868998,63.18660721,63.18660721,X_stream_avg
564,ANNAPOLIS,26,0.556010319,AqBarrier_avg,0.067203491,12.46208776,12.46208776,AqBarrier_avg
565,ANNAPOLIS,26,0.556010319,urban_land_avg,8.264036211,32.49463986,32.49463986,urban_land_avg
566,ANNAPOLIS,26,0.556010319,clear_cut_avg,5.448842271,35.61165892,35.61165892,clear_cut_avg
567,ANNAPOLIS,26,0.556010319,agri_avg,15.10750969,44.9916495,44.9916495,agri_avg
568,ANNAPOLIS,26,0.556010319,Impv_avg,0.22220761,5.000843085,5.000843085,Impv_avg
569,ANNAPOLIS,26,0.556010319,N_Leach_avg,14.88311906,44.39344038,44.39344038,N_Leach_avg
570,ANNAPOLIS,26,0.556010319,P_Leach_avg,0.259249688,49.9583363,49.9583363,P_Leach_avg
571,ANNAPOLIS,26,0.556010319,pesticide_avg,0.175843144,13.75134905,13.75134905,pesticide_avg
572,ANNAPOLIS,26,0.556010319,pollution_avg,0,0,0,pollution_avg
177,RIVER_DENYS.BIG,9,0.560639499,SARproportion,0,0,0,SARproportion
178,RIVER_DENYS.BIG,9,0.560639499,detections,1,8.333333333,8.333333333,detections
179,RIVER_DENYS.BIG,9,0.560639499,BoatLaunch,0,0,0,BoatLaunch
180,RIVER_DENYS.BIG,9,0.560639499,EBSAproportion,1,20,20,EBSAproportion
181,RIVER_DENYS.BIG,9,0.560639499,NSResproportion,2,40,40,NSResproportion
182,RIVER_DENYS.BIG,9,0.560639499,nativeFish,5,23.80952381,23.80952381,nativeFish
183,RIVER_DENYS.BIG,9,0.560639499,RecFishproportion,2,25,25,RecFishproportion
184,RIVER_DENYS.BIG,9,0.560639499,NSParksproportion,19,65.51724138,65.51724138,NSParksproportion
185,RIVER_DENYS.BIG,9,0.560639499,salmon_stat_avg,0.4,50,50,salmon_stat_avg
186,RIVER_DENYS.BIG,9,0.560639499,habitat_suitability_avg,0.940407692,94.64606759,94.64606759,habitat_suitability_avg
187,RIVER_DENYS.BIG,9,0.560639499,road_desnity_avg,1.740942632,37.93282372,37.93282372,road_desnity_avg
188,RIVER_DENYS.BIG,9,0.560639499,Temp_Vel_avg,1.146369995,2.524501044,2.524501044,Temp_Vel_avg
189,RIVER_DENYS.BIG,9,0.560639499,X_stream_avg,0.755892785,64.50998596,64.50998596,X_stream_avg
190,RIVER_DENYS.BIG,9,0.560639499,AqBarrier_avg,0,0,0,AqBarrier_avg
191,RIVER_DENYS.BIG,9,0.560639499,urban_land_avg,8.165644733,31.99293284,31.99293284,urban_land_avg
192,RIVER_DENYS.BIG,9,0.560639499,clear_cut_avg,2.711281732,16.4190721,16.4190721,clear_cut_avg
193,RIVER_DENYS.BIG,9,0.560639499,agri_avg,3.643786578,10.76609326,10.76609326,agri_avg
194,RIVER_DENYS.BIG,9,0.560639499,Impv_avg,0.061555542,0.767728264,0.767728264,Impv_avg
195,RIVER_DENYS.BIG,9,0.560639499,N_Leach_avg,9.149340123,27.29069651,27.29069651,N_Leach_avg
196,RIVER_DENYS.BIG,9,0.560639499,P_Leach_avg,0,0,0,P_Leach_avg
197,RIVER_DENYS.BIG,9,0.560639499,pesticide_avg,3.33E-07,2.60E-05,2.60E-05,pesticide_avg
198,RIVER_DENYS.BIG,9,0.560639499,pollution_avg,0,0,0,pollution_avg
507,EAST_WEST...SHEET.HBR.,24,0.570943966,SARproportion,0.417240444,41.87974842,41.87974842,SARproportion
508,EAST_WEST...SHEET.HBR.,24,0.570943966,detections,1,8.333333333,8.333333333,detections
509,EAST_WEST...SHEET.HBR.,24,0.570943966,BoatLaunch,0,0,0,BoatLaunch
510,EAST_WEST...SHEET.HBR.,24,0.570943966,EBSAproportion,1,20,20,EBSAproportion
511,EAST_WEST...SHEET.HBR.,24,0.570943966,NSResproportion,2,40,40,NSResproportion
512,EAST_WEST...SHEET.HBR.,24,0.570943966,nativeFish,10,47.61904762,47.61904762,nativeFish
513,EAST_WEST...SHEET.HBR.,24,0.570943966,RecFishproportion,2,25,25,RecFishproportion
514,EAST_WEST...SHEET.HBR.,24,0.570943966,NSParksproportion,5,17.24137931,17.24137931,NSParksproportion
515,EAST_WEST...SHEET.HBR.,24,0.570943966,salmon_stat_avg,0.4,50,50,salmon_stat_avg
516,EAST_WEST...SHEET.HBR.,24,0.570943966,habitat_suitability_avg,0.870801181,87.53712425,87.53712425,habitat_suitability_avg
517,EAST_WEST...SHEET.HBR.,24,0.570943966,road_desnity_avg,1.505005,28.90142891,28.90142891,road_desnity_avg
518,EAST_WEST...SHEET.HBR.,24,0.570943966,Temp_Vel_avg,2.197927626,4.840209192,4.840209192,Temp_Vel_avg
519,EAST_WEST...SHEET.HBR.,24,0.570943966,X_stream_avg,0.26764154,14.89758714,14.89758714,X_stream_avg
520,EAST_WEST...SHEET.HBR.,24,0.570943966,AqBarrier_avg,0.016617881,3.081588346,3.081588346,AqBarrier_avg
521,EAST_WEST...SHEET.HBR.,24,0.570943966,urban_land_avg,4.174754035,11.64302103,11.64302103,urban_land_avg
522,EAST_WEST...SHEET.HBR.,24,0.570943966,clear_cut_avg,14.63296026,100,100,clear_cut_avg
523,EAST_WEST...SHEET.HBR.,24,0.570943966,agri_avg,0.037723574,0,0,agri_avg
524,EAST_WEST...SHEET.HBR.,24,0.570943966,Impv_avg,0.070099538,0.992858984,0.992858984,Impv_avg
525,EAST_WEST...SHEET.HBR.,24,0.570943966,N_Leach_avg,0.064892663,0.193562154,0.193562154,N_Leach_avg
526,EAST_WEST...SHEET.HBR.,24,0.570943966,P_Leach_avg,0.000110517,0.021297045,0.021297045,P_Leach_avg
527,EAST_WEST...SHEET.HBR.,24,0.570943966,pesticide_avg,0.000226598,0.017720528,0.017720528,pesticide_avg
528,EAST_WEST...SHEET.HBR.,24,0.570943966,pollution_avg,0,0,0,pollution_avg
903,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,SARproportion,0.417240444,41.87974842,41.87974842,SARproportion
904,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,detections,2,16.66666667,16.66666667,detections
905,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,BoatLaunch,0,0,0,BoatLaunch
906,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,EBSAproportion,0,0,0,EBSAproportion
907,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,NSResproportion,3,60,60,NSResproportion
908,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,nativeFish,16,76.19047619,76.19047619,nativeFish
909,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,RecFishproportion,2,25,25,RecFishproportion
910,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,NSParksproportion,4,13.79310345,13.79310345,NSParksproportion
911,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,salmon_stat_avg,0.561971831,70.24647887,70.24647887,salmon_stat_avg
912,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,habitat_suitability_avg,0.958141079,96.45718609,96.45718609,habitat_suitability_avg
913,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,road_desnity_avg,2.598200873,70.74758735,70.74758735,road_desnity_avg
914,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,Temp_Vel_avg,1.755077265,3.864977632,3.864977632,Temp_Vel_avg
915,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,X_stream_avg,0.67156108,55.94083591,55.94083591,X_stream_avg
916,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,AqBarrier_avg,0.018219735,3.378633035,3.378633035,AqBarrier_avg
917,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,urban_land_avg,12.67126195,54.9674816,54.9674816,urban_land_avg
918,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,clear_cut_avg,6.228067154,41.07467644,41.07467644,clear_cut_avg
919,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,agri_avg,9.349143747,27.79974112,27.79974112,agri_avg
920,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,Impv_avg,0.609058539,15.19420329,15.19420329,Impv_avg
921,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,N_Leach_avg,13.49629818,40.25682429,40.25682429,N_Leach_avg
922,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,P_Leach_avg,0.079924103,15.40165874,15.40165874,P_Leach_avg
923,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,pesticide_avg,0.083652936,6.541857075,6.541857075,pesticide_avg
924,EAST_MIDDLE.WEST..PICTOU.,42,0.616900326,pollution_avg,0.013006073,19.63210909,19.63210909,pollution_avg
133,SALMON_MIRA.1,7,0.626313487,SARproportion,0,0,0,SARproportion
134,SALMON_MIRA.1,7,0.626313487,detections,6,50,50,detections
135,SALMON_MIRA.1,7,0.626313487,BoatLaunch,1,50,50,BoatLaunch
136,SALMON_MIRA.1,7,0.626313487,EBSAproportion,5,100,100,EBSAproportion
137,SALMON_MIRA.1,7,0.626313487,NSResproportion,5,100,100,NSResproportion
138,SALMON_MIRA.1,7,0.626313487,nativeFish,18,85.71428571,85.71428571,nativeFish
139,SALMON_MIRA.1,7,0.626313487,RecFishproportion,2,25,25,RecFishproportion
140,SALMON_MIRA.1,7,0.626313487,NSParksproportion,7,24.13793103,24.13793103,NSParksproportion
141,SALMON_MIRA.1,7,0.626313487,salmon_stat_avg,0.4,50,50,salmon_stat_avg
142,SALMON_MIRA.1,7,0.626313487,habitat_suitability_avg,0.90922407,91.46127061,91.46127061,habitat_suitability_avg
143,SALMON_MIRA.1,7,0.626313487,road_desnity_avg,2.034828338,49.18239769,49.18239769,road_desnity_avg
144,SALMON_MIRA.1,7,0.626313487,Temp_Vel_avg,3.025521981,6.662712243,6.662712243,Temp_Vel_avg
145,SALMON_MIRA.1,7,0.626313487,X_stream_avg,0.654763887,54.23403211,54.23403211,X_stream_avg
146,SALMON_MIRA.1,7,0.626313487,AqBarrier_avg,0.018179434,3.371159794,3.371159794,AqBarrier_avg
147,SALMON_MIRA.1,7,0.626313487,urban_land_avg,9.300612077,37.78023374,37.78023374,urban_land_avg
148,SALMON_MIRA.1,7,0.626313487,clear_cut_avg,4.547742225,29.29419465,29.29419465,clear_cut_avg
149,SALMON_MIRA.1,7,0.626313487,agri_avg,2.139887342,6.276121951,6.276121951,agri_avg
150,SALMON_MIRA.1,7,0.626313487,Impv_avg,0.678838278,17.03287023,17.03287023,Impv_avg
151,SALMON_MIRA.1,7,0.626313487,N_Leach_avg,0.328500059,0.979851585,0.979851585,N_Leach_avg
152,SALMON_MIRA.1,7,0.626313487,P_Leach_avg,0,0,0,P_Leach_avg
153,SALMON_MIRA.1,7,0.626313487,pesticide_avg,0,0,0,pesticide_avg
154,SALMON_MIRA.1,7,0.626313487,pollution_avg,0.000286909,0.433076927,0.433076927,pollution_avg
705,HERRING_COVE.MEDWAY,33,0.688672889,SARproportion,0.996282116,100,100,SARproportion
706,HERRING_COVE.MEDWAY,33,0.688672889,detections,7,58.33333333,58.33333333,detections
707,HERRING_COVE.MEDWAY,33,0.688672889,BoatLaunch,0,0,0,BoatLaunch
708,HERRING_COVE.MEDWAY,33,0.688672889,EBSAproportion,2,40,40,EBSAproportion
709,HERRING_COVE.MEDWAY,33,0.688672889,NSResproportion,2,40,40,NSResproportion
710,HERRING_COVE.MEDWAY,33,0.688672889,nativeFish,19,90.47619048,90.47619048,nativeFish
711,HERRING_COVE.MEDWAY,33,0.688672889,RecFishproportion,3,50,50,RecFishproportion
712,HERRING_COVE.MEDWAY,33,0.688672889,NSParksproportion,27,93.10344828,93.10344828,NSParksproportion
713,HERRING_COVE.MEDWAY,33,0.688672889,salmon_stat_avg,0.4,50,50,salmon_stat_avg
714,HERRING_COVE.MEDWAY,33,0.688672889,habitat_suitability_avg,0.830553234,83.42658385,83.42658385,habitat_suitability_avg
715,HERRING_COVE.MEDWAY,33,0.688672889,road_desnity_avg,1.902593736,44.12062398,44.12062398,road_desnity_avg
716,HERRING_COVE.MEDWAY,33,0.688672889,Temp_Vel_avg,4.347068883,9.57298253,9.57298253,Temp_Vel_avg
717,HERRING_COVE.MEDWAY,33,0.688672889,X_stream_avg,0.25288022,13.39765344,13.39765344,X_stream_avg
718,HERRING_COVE.MEDWAY,33,0.688672889,AqBarrier_avg,0.023830689,4.419117661,4.419117661,AqBarrier_avg
719,HERRING_COVE.MEDWAY,33,0.688672889,urban_land_avg,6.698921139,24.51397688,24.51397688,urban_land_avg
720,HERRING_COVE.MEDWAY,33,0.688672889,clear_cut_avg,3.611025798,22.72702981,22.72702981,clear_cut_avg
721,HERRING_COVE.MEDWAY,33,0.688672889,agri_avg,2.613189829,7.689191748,7.689191748,agri_avg
722,HERRING_COVE.MEDWAY,33,0.688672889,Impv_avg,0.043808658,0.300105302,0.300105302,Impv_avg
723,HERRING_COVE.MEDWAY,33,0.688672889,N_Leach_avg,8.201554696,24.4636375,24.4636375,N_Leach_avg
724,HERRING_COVE.MEDWAY,33,0.688672889,P_Leach_avg,0,0,0,P_Leach_avg
725,HERRING_COVE.MEDWAY,33,0.688672889,pesticide_avg,0,0,0,pesticide_avg
726,HERRING_COVE.MEDWAY,33,0.688672889,pollution_avg,7.03E-06,0.010612396,0.010612396,pollution_avg
